bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv497_f0_c1,A,9645,0.4156921938165305,48,15.940017736517836,24.704939052457437,-15.940017736517836
mv_f0_lv497_busbar,A,4123,0.4156921938165305,48,15.933067501200343,24.62999632038791,-15.933067501200343
mv_f0_lv607_busbar,A,4233,0.4156921938165305,48,15.929578012912026,26.788629333461653,-15.929578012912026
mv_f0_lv568_f0_c1,A,10361,0.4156921938165305,48,15.746054834752234,28.991231389935773,-15.746054834752234
mv_f0_lv568_f0_c0,A,10359,0.4156921938165305,48,15.743585501772543,28.901968322673415,-15.743585501772543
mv_f0_lv568_f0_n1,A,10360,0.4156921938165305,48,15.73602531603143,28.878184742464377,-15.73602531603143
mv_f0_lv568_f0_n0,A,10358,0.4156921938165305,48,15.732843049617736,28.842388165757466,-15.732843049617736
mv_f0_lv568_busbar,A,4194,0.4156921938165305,48,15.726256901629219,28.78775420006353,-15.726256901629219
mv_f0_lv536_f0_c0,A,10139,0.4156921938165305,48,15.669857774544374,25.096647810380126,-15.669857774544374
mv_f0_lv536_f0_n0,A,10138,0.4156921938165305,48,15.642756044561153,25.00755372476088,-15.642756044561153
mv_f0_lv536_busbar,A,4162,0.4156921938165305,48,15.634166495721898,24.979328072089768,-15.634166495721898
mv_f0_lv61_f0_c5,A,4801,0.4330127018922193,48,15.566989731927189,26.33121603577026,-15.566989731927189
mv_f0_lv61_f0_c4,A,4799,0.4330127018922193,48,15.563664440411943,26.302244950262388,-15.563664440411943
mv_f0_lv61_f0_n5,A,4800,0.4330127018922193,48,15.552146181901037,26.29883603193729,-15.552146181901037
mv_f0_lv61_f0_n4,A,4798,0.4330127018922193,48,15.54744043945655,26.288572957589988,-15.54744043945655
mv_f0_lv61_f0_c2,A,4795,0.4330127018922193,48,15.539214187956668,26.2655389719896,-15.539214187956668
mv_f0_lv61_f0_n3,A,4796,0.4330127018922193,48,15.537591108222037,26.273984450914472,-15.537591108222037
mv_f0_lv61_f0_c3,A,4797,0.4330127018922193,48,15.53628158385555,26.321336416624874,-15.53628158385555
mv_f0_lv61_f0_n2,A,4794,0.4330127018922193,48,15.528161653396689,26.24440578721663,-15.528161653396689
mv_f0_lv61_f0_c1,A,4793,0.4330127018922193,48,15.51918293873674,26.25104396884613,-15.51918293873674
mv_f0_lv61_f0_n1,A,4792,0.4330127018922193,48,15.515234128953942,26.208168727945463,-15.515234128953942
mv_f0_lv61_f0_c0,A,4791,0.4330127018922193,48,15.506522703994229,26.167351826071165,-15.506522703994229
mv_f0_lv61_f0_n0,A,4790,0.4330127018922193,48,15.501065719876552,26.158399087449908,-15.501065719876552
mv_f0_lv61_busbar,A,3687,0.4330127018922193,48,15.485181603178054,26.105879169172947,-15.485181603178054
mv_f0_lv337_f0_c0,A,7609,0.4156921938165305,48,15.458809790609772,25.671424679641802,-15.458809790609772
mv_f0_lv337_f0_n0,A,7608,0.4156921938165305,48,15.443229893726908,25.581789525248684,-15.443229893726908
mv_f0_lv337_busbar,A,3963,0.4156921938165305,48,15.43829004434542,25.553410668359252,-15.43829004434542
