bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv61_f0_c0,A,4791,0.4330127018922193,39,14.530777512931303,26.167351826071165,-14.530777512931303
mv_f0_lv61_f0_n0,A,4790,0.4330127018922193,39,14.526755098021022,26.158399087449908,-14.526755098021022
mv_f0_lv61_busbar,A,3687,0.4330127018922193,39,14.513673632105416,26.105879169172947,-14.513673632105416
mv_f0_lv459_f0_c1,A,9311,0.4156921938165305,39,14.49201357144649,22.089023878732363,-14.49201357144649
mv_f0_lv459_f0_c0,A,9309,0.4156921938165305,39,14.471177415683446,21.943928269647976,-14.471177415683446
mv_f0_lv459_f0_n1,A,9310,0.4156921938165305,39,14.467774130961294,21.976621467567384,-14.467774130961294
mv_f0_lv459_f0_n0,A,9308,0.4156921938165305,39,14.460088423301585,21.94099374604309,-14.460088423301585
mv_f0_lv459_busbar,A,4085,0.4156921938165305,39,14.448888096484357,21.904451399521253,-14.448888096484357
mv_f0_lv525_f0_c0,A,10079,0.4156921938165305,39,14.400839528380294,20.806070453336098,-14.400839528380294
mv_f0_lv525_f0_n0,A,10078,0.4156921938165305,39,14.382675815019862,20.807943780637377,-14.382675815019862
mv_f0_lv525_busbar,A,4151,0.4156921938165305,39,14.376915240586005,20.808537540770267,-14.376915240586005
mv_f0_lv407_f0_c0,A,8467,0.4156921938165305,39,14.314449963025696,22.67394134325491,-14.314449963025696
mv_f0_lv407_f0_n0,A,8466,0.4156921938165305,39,14.279463642094735,22.559256600212947,-14.279463642094735
mv_f0_lv407_busbar,A,4033,0.4156921938165305,39,14.268376409998476,22.522921335302627,-14.268376409998476
mv_f0_lv462_f0_c0,A,9317,0.4156921938165305,39,14.197479499990417,21.739345696064863,-14.197479499990417
mv_f0_lv462_f0_c1,A,9319,0.4156921938165305,39,14.195468709473671,21.758191091202534,-14.195468709473671
mv_f0_lv462_f0_c2,A,9321,0.4156921938165305,39,14.189887839871508,21.72326091055,-14.189887839871508
mv_f0_lv462_f0_n2,A,9320,0.4156921938165305,39,14.18736272449166,21.722163625497615,-14.18736272449166
mv_f0_lv462_f0_n1,A,9318,0.4156921938165305,39,14.186561656863915,21.721815534797855,-14.186561656863915
mv_f0_lv462_f0_n0,A,9316,0.4156921938165305,39,14.182935863162525,21.70993260232297,-14.182935863162525
mv_f0_lv462_busbar,A,4088,0.4156921938165305,39,14.174700398271076,21.68873318150424,-14.174700398271076
mv_f0_lv168_f0_c0,A,5785,0.4156921938165305,39,14.101318405542001,21.504716413259153,-14.101318405542001
